Food_Item,Enhanced_Category,Calories_kcal,Protein_g,Carbohydrates_g,Fat_g,Fiber_g,Sugars_g,Sodium_mg,Weight_Loss_Score,Weight_Gain_Score,Maintenance_Score,Ectomorph_Score,Mesomorph_Score,Endomorph_Score,Meal_Timing,Portion_Recommendation,Overall_Quality,Nutrient_Density_Score,Protein_Efficiency,Original_Category,Somatotype_Category,Protein_Calories_Pct,Carb_Calories_Pct,Fat_Calories_Pct,Saturated_Fat_g,Cholesterol_mg,Total_Score
"Pupusa, With Beans",complex_carbs,229.0,5.59,31.5,9.01,5.8,1.3,305.0,5,6,10,7,6,2,breakfast,80-120g,14.391,4.97,0.02,Other Mexican mixed dishes,other,9.76,55.02,35.41,2.19,29.0,21
"Rice, White, With Lentils, No Added Fat",complex_carbs,115.0,5.76,22.44,0.33,4.3,1.35,198.0,7,2,9,6,4,5,"breakfast, pre_workout, snack",80-120g,14.325,8.75,0.05,Rice mixed dishes,other,20.03,78.05,2.58,0.06,0.0,18
"Bagel, Multigrain",complex_carbs,250.0,10.2,48.89,1.53,4.1,6.12,439.0,7,6,8,6,6,2,"breakfast, lunch, dinner",80-120g,14.315999999999999,5.72,0.04,Bagels and English muffins,quick_carbs,16.32,78.22,5.51,0.0,0.0,21
"Bagel, Pumpernickel",complex_carbs,250.0,10.2,48.89,1.53,4.1,6.12,439.0,7,6,8,6,6,2,"breakfast, lunch, dinner",80-120g,14.315999999999999,5.72,0.04,Bagels and English muffins,quick_carbs,16.32,78.22,5.51,0.0,0.0,21
"Bagel, Oat Bran",complex_carbs,250.0,10.2,48.89,1.53,4.1,6.12,439.0,7,6,8,6,6,2,"breakfast, lunch, dinner",80-120g,14.315999999999999,5.72,0.04,Bagels and English muffins,quick_carbs,16.32,78.22,5.51,0.0,0.0,21
"Bagel, Wheat Bran",complex_carbs,250.0,10.2,48.89,1.53,4.1,6.12,439.0,7,6,8,6,6,2,"breakfast, lunch, dinner",80-120g,14.315999999999999,5.72,0.04,Bagels and English muffins,quick_carbs,16.32,78.22,5.51,0.0,0.0,21
"Bagel, Wheat",complex_carbs,250.0,10.2,48.89,1.53,4.1,6.12,439.0,7,6,8,6,6,2,"breakfast, lunch, dinner",80-120g,14.315999999999999,5.72,0.04,Bagels and English muffins,quick_carbs,16.32,78.22,5.51,0.0,0.0,21
"Bagel, Whole Grain White",complex_carbs,250.0,10.2,48.89,1.53,4.1,6.12,439.0,7,6,8,6,6,2,"breakfast, lunch, dinner",80-120g,14.315999999999999,5.72,0.04,Bagels and English muffins,quick_carbs,16.32,78.22,5.51,0.0,0.0,21
"Bagel, Whole Wheat",complex_carbs,250.0,10.2,48.89,1.53,4.1,6.12,439.0,7,6,8,6,6,2,"breakfast, lunch, dinner",80-120g,14.315999999999999,5.72,0.04,Bagels and English muffins,quick_carbs,16.32,78.22,5.51,0.0,0.0,21
"Beans, From Canned, As To Type, No Added Fat",complex_carbs,136.0,7.96,25.04,0.81,8.3,1.36,323.0,6,2,9,6,4,5,"breakfast, pre_workout, snack",80-120g,14.3,10.0,0.06,"Beans, peas, legumes",complex_carbs,23.41,73.65,5.36,0.17,0.0,17
"Pinto Beans, From Canned, No Added Fat",complex_carbs,137.0,7.66,25.27,0.93,7.7,1.7,315.0,6,2,9,6,4,5,"breakfast, pre_workout, snack",80-120g,14.3,10.0,0.06,"Beans, peas, legumes",complex_carbs,22.36,73.78,6.11,0.19,0.0,17
"Bread, Whole Grain White, Toasted",complex_carbs,262.0,11.71,48.25,2.36,10.1,5.5,495.0,5,6,8,6,6,2,"breakfast, lunch, dinner",80-120g,14.296,8.32,0.04,Yeast breads,quick_carbs,17.88,73.66,8.11,0.69,0.0,19
"French Toast, Whole Grain",complex_carbs,271.0,11.34,30.44,11.57,2.7,10.01,297.0,3,9,10,7,6,0,"breakfast, lunch, dinner",80-120g,14.254000000000001,5.18,0.04,"Pancakes, waffles, French toast",quick_carbs,16.74,44.93,38.42,3.2,177.0,22
"Bread, Multigrain, Reduced Calorie And/Or High Fiber",complex_carbs,207.0,8.91,44.91,2.55,10.7,4.63,465.0,5,5,8,6,6,2,"breakfast, lunch, dinner",80-120g,14.241,9.47,0.04,Yeast breads,quick_carbs,17.22,86.78,11.09,0.55,0.0,18
"Bread, Multigrain, Reduced Calorie And/Or High Fiber, Toasted",complex_carbs,228.0,9.79,49.35,2.8,11.8,5.09,511.0,5,5,8,6,6,2,"breakfast, lunch, dinner",80-120g,14.241,9.47,0.04,Yeast breads,quick_carbs,17.18,86.58,11.05,0.6,0.0,18
"Bread, Wheat Or Cracked Wheat, Reduced Calorie And/Or High Fiber",complex_carbs,207.0,8.91,44.91,2.55,10.7,4.63,465.0,5,5,8,6,6,2,"breakfast, lunch, dinner",80-120g,14.241,9.47,0.04,Yeast breads,quick_carbs,17.22,86.78,11.09,0.55,0.0,18
"Bread, Wheat Or Cracked Wheat, Reduced Calorie And/Or High Fiber, Toasted",complex_carbs,228.0,9.79,49.35,2.8,11.8,5.09,511.0,5,5,8,6,6,2,"breakfast, lunch, dinner",80-120g,14.241,9.47,0.04,Yeast breads,quick_carbs,17.18,86.58,11.05,0.6,0.0,18
"Roll, Sweet, No Frosting",complex_carbs,321.0,10.04,53.58,7.37,3.1,15.38,253.0,6,9,7,8,6,0,"breakfast, lunch, dinner",80-120g,14.227,4.09,0.03,"Doughnuts, sweet rolls, pastries",healthy_fats,12.51,66.77,20.66,3.52,55.0,22
"Lima Beans, From Frozen, No Added Fat",complex_carbs,103.0,6.05,19.26,0.34,5.3,1.34,185.0,7,2,9,4,4,5,"breakfast, pre_workout, snack",80-120g,14.1,10.0,0.06,Other starchy vegetables,vegetables,23.5,74.8,2.97,0.08,0.0,18
"Bread, Reduced Calorie And/Or High Fiber, White Or , Toasted",complex_carbs,227.0,9.56,48.68,2.75,10.7,5.23,526.0,5,5,8,6,6,2,"breakfast, lunch, dinner",80-120g,14.079,8.93,0.04,Yeast breads,quick_carbs,16.85,85.78,10.9,0.6,0.0,18
"Beans And Tomatoes, Fat Added",complex_carbs,142.0,6.05,17.84,5.58,6.1,1.32,351.0,6,4,9,4,4,5,"breakfast, pre_workout, snack",80-120g,14.068000000000001,8.56,0.04,"Beans, peas, legumes",complex_carbs,17.04,50.25,35.37,0.78,0.0,19
"Bread, Reduced Calorie And/Or High Fiber, White Or",complex_carbs,207.0,8.7,44.3,2.5,9.7,4.76,479.0,5,5,8,6,6,2,"breakfast, lunch, dinner",80-120g,14.067,8.89,0.04,Yeast breads,quick_carbs,16.81,85.6,10.87,0.55,0.0,18
"Pizza, Cheese, Whole Wheat Thick Crust",complex_carbs,265.0,11.4,32.96,10.4,3.9,3.75,548.0,4,8,9,7,6,0,"breakfast, lunch, dinner",80-120g,14.031,5.77,0.04,Pizza,energy_dense,17.21,49.75,35.32,3.45,14.0,21
"Pizza, Cheese, Whole Wheat Thin Crust",complex_carbs,267.0,11.77,28.62,12.38,3.5,3.59,543.0,4,8,9,7,6,0,"breakfast, lunch, dinner",80-120g,14.016,5.72,0.04,Pizza,energy_dense,17.63,42.88,41.73,4.21,17.0,21
"Pizza, Cheese And Vegetables, Whole Wheat Thick Crust",complex_carbs,231.0,9.67,28.74,9.29,3.5,3.56,498.0,5,7,9,7,6,0,"breakfast, lunch, dinner",80-120g,14.01,5.7,0.04,Pizza,energy_dense,16.74,49.77,36.19,3.0,11.0,21
"Beans And Rice, From Fast Food / Restaurant",complex_carbs,185.0,6.29,24.41,6.99,3.6,0.2,299.0,6,6,10,6,6,0,"breakfast, pre_workout, snack",80-120g,14.005,5.35,0.03,"Bean, pea, legume dishes",other,13.6,52.78,34.01,0.97,0.0,22
"Beans And Rice, With Meat",complex_carbs,162.0,7.49,23.54,4.24,4.4,0.25,263.0,6,4,9,6,6,2,"breakfast, pre_workout, snack",80-120g,14.001999999999999,7.34,0.05,"Bean, pea, legume dishes",other,18.49,58.12,23.56,0.72,6.0,19
"Pizza, Cheese, From Frozen, Thin Crust",complex_carbs,263.0,11.91,28.8,11.07,3.0,3.71,471.0,4,8,9,7,6,0,"breakfast, lunch, dinner",80-120g,14.001000000000001,5.67,0.05,Pizza,energy_dense,18.11,43.8,37.88,5.7,21.0,21
"Bread, Naan",complex_carbs,311.0,11.09,50.23,7.28,5.2,3.7,508.0,5,8,6,8,6,2,"breakfast, lunch, dinner",80-120g,13.972000000000001,5.24,0.04,Yeast breads,quick_carbs,14.26,64.6,21.07,3.16,1.0,19
"Refried Beans, From Fast Food / Restaurant",complex_carbs,177.0,6.7,16.28,9.48,7.8,0.76,402.0,5,5,9,5,6,2,"breakfast, pre_workout, snack",80-120g,13.957,8.19,0.04,"Beans, peas, legumes",complex_carbs,15.14,36.79,48.2,2.17,5.0,19
Black Beans And Brown Rice,complex_carbs,158.0,5.91,23.52,4.65,5.3,0.27,211.0,6,4,9,6,6,2,"breakfast, pre_workout, snack",80-120g,13.927,7.09,0.04,"Bean, pea, legume dishes",other,14.96,59.54,26.49,0.68,0.0,19
Tomato Sandwich On Wheat,complex_carbs,199.0,9.44,24.67,6.99,3.1,3.92,489.0,5,7,9,6,6,0,"breakfast, pre_workout, lunch, dinner, snack",80-120g,13.89,6.3,0.05,Vegetable sandwiches/burgers,other,18.97,49.59,31.61,3.2,15.0,21
Pinto Beans And Brown Rice,complex_carbs,164.0,6.0,24.92,4.71,5.4,0.28,211.0,6,4,9,6,6,2,"breakfast, pre_workout, snack",80-120g,13.885000000000002,6.95,0.04,"Bean, pea, legume dishes",other,14.63,60.78,25.85,0.68,0.0,19
"Muffin, English, Whole Wheat, With Raisins",complex_carbs,230.0,8.21,47.94,1.84,4.6,7.34,323.0,5,6,9,6,6,2,"breakfast, lunch, dinner",80-120g,13.870999999999999,5.57,0.04,Bagels and English muffins,quick_carbs,14.28,83.37,7.2,0.27,0.0,20
"Muffin, English, Wheat Or Cracked Wheat, With Raisins",complex_carbs,230.0,8.21,47.94,1.84,4.6,7.34,323.0,5,6,9,6,6,2,"breakfast, lunch, dinner",80-120g,13.870999999999999,5.57,0.04,Bagels and English muffins,quick_carbs,14.28,83.37,7.2,0.27,0.0,20
"Baked Beans, Reduced Sodium",complex_carbs,104.0,4.77,20.35,0.4,5.5,7.73,270.0,7,2,7,6,4,5,"breakfast, pre_workout",80-120g,13.864,9.88,0.05,"Beans, peas, legumes",complex_carbs,18.35,78.27,3.46,0.1,0.0,16
Black Beans And White Rice,complex_carbs,160.0,6.01,24.42,4.32,5.0,0.2,228.0,6,4,9,6,6,2,"breakfast, pre_workout, snack",80-120g,13.864,6.88,0.04,"Bean, pea, legume dishes",other,15.02,61.05,24.3,0.63,0.0,19
"Muffin, English, Wheat Bran, With Raisins",complex_carbs,231.0,8.16,48.25,1.82,4.6,7.92,320.0,5,6,9,6,6,2,"breakfast, lunch, dinner",80-120g,13.856000000000002,5.52,0.04,Bagels and English muffins,quick_carbs,14.13,83.55,7.09,0.27,0.0,20
"Pizza With Beans And Vegetables, Thin Crust",complex_carbs,203.0,9.29,26.88,6.63,3.2,2.97,401.0,5,7,9,6,6,0,"breakfast, lunch, dinner",80-120g,13.845,6.15,0.05,Pizza,energy_dense,18.31,52.97,29.39,3.03,11.0,21
Pinto Beans And White Rice,complex_carbs,167.0,6.09,25.82,4.38,5.2,0.21,228.0,6,4,9,6,6,2,"breakfast, pre_workout, snack",80-120g,13.828,6.76,0.04,"Bean, pea, legume dishes",other,14.59,61.84,23.6,0.63,0.0,19
Kidney Beans And Brown Rice,complex_carbs,155.0,5.81,23.02,4.63,4.5,0.27,211.0,6,4,9,6,6,2,"breakfast, pre_workout, snack",80-120g,13.795000000000002,6.65,0.04,"Bean, pea, legume dishes",other,14.99,59.41,26.88,0.64,0.0,19
"Tortilla, Whole Wheat",complex_carbs,310.0,9.76,45.89,9.76,9.8,2.44,617.0,3,8,6,9,6,2,"breakfast, lunch, dinner",80-120g,13.793000000000001,6.31,0.03,Tortillas,other,12.59,59.21,28.34,4.88,0.0,17
"Sweet Potato Tots, School",complex_carbs,192.0,2.27,37.45,9.39,6.0,13.58,154.0,6,6,8,7,6,2,"breakfast, pre_workout",80-120g,13.793,4.31,0.01,Fried vegetables,vegetables,4.73,78.02,44.02,1.22,0.0,20
"Sweet Potato Fries,",complex_carbs,192.0,2.27,37.45,9.39,6.0,13.58,154.0,6,6,8,7,6,2,"breakfast, pre_workout",80-120g,13.793,4.31,0.01,Fried vegetables,vegetables,4.73,78.02,44.02,1.22,0.0,20
"Sweet Potato Fries, School",complex_carbs,192.0,2.27,37.45,9.39,6.0,13.58,154.0,6,6,8,7,6,2,"breakfast, pre_workout",80-120g,13.793,4.31,0.01,Fried vegetables,vegetables,4.73,78.02,44.02,1.22,0.0,20
"Sweet Potato Fries, Frozen",complex_carbs,192.0,2.27,37.45,9.39,6.0,13.58,154.0,6,6,8,7,6,2,"breakfast, pre_workout",80-120g,13.793,4.31,0.01,Fried vegetables,vegetables,4.73,78.02,44.02,1.22,0.0,20
"Lima Beans, From Frozen, Fat Added",complex_carbs,123.0,5.88,18.71,2.88,5.1,1.3,188.0,7,2,9,4,4,5,"breakfast, pre_workout, snack",80-120g,13.779,8.93,0.05,Other starchy vegetables,vegetables,19.12,60.85,21.07,0.74,2.0,18
Kidney Beans And White Rice,complex_carbs,158.0,5.9,23.91,4.29,4.3,0.2,229.0,6,4,9,6,6,2,"breakfast, pre_workout, snack",80-120g,13.738,6.46,0.04,"Bean, pea, legume dishes",other,14.94,60.53,24.44,0.59,0.0,19
"Bread, Whole Wheat, Made From Home Recipe Or Purchased At Bakery",complex_carbs,267.0,10.38,46.96,4.26,6.8,3.38,607.0,5,6,8,6,6,2,"breakfast, lunch, dinner",80-120g,13.729,6.43,0.04,Yeast breads,quick_carbs,15.55,70.35,14.36,1.34,5.0,19
"Mushrooms, Stuffed",complex_carbs,288.0,10.7,27.72,15.0,3.0,4.0,638.0,4,8,9,7,6,0,"breakfast, lunch, dinner",80-120g,13.728,4.76,0.04,Vegetable dishes,other,14.86,38.5,46.88,4.08,14.0,21
"Bread, Whole Wheat, Made From Home Recipe Or Purchased At Bakery, Toasted",complex_carbs,293.0,11.4,51.61,4.68,7.4,3.71,667.0,5,6,8,6,6,2,"breakfast, lunch, dinner",80-120g,13.725999999999999,6.42,0.04,Yeast breads,quick_carbs,15.56,70.46,14.38,1.48,5.0,19
Wheat Bread As Ingredient In Sandwiches,complex_carbs,264.0,11.4,45.42,3.98,5.4,5.2,440.0,5,6,8,6,6,2,"breakfast, lunch, dinner",80-120g,13.708000000000002,6.36,0.04,Not included in a food category,other,17.27,68.82,13.57,0.72,0.0,19
Wheat Bun As Ingredient In Sandwiches,complex_carbs,264.0,11.4,45.42,3.98,5.4,5.2,440.0,5,6,8,6,6,2,"breakfast, lunch, dinner",80-120g,13.708000000000002,6.36,0.04,Not included in a food category,other,17.27,68.82,13.57,0.72,0.0,19
"Chili, Vegetarian",complex_carbs,119.0,6.28,18.89,2.42,6.0,1.57,316.0,6,2,9,4,4,5,"breakfast, pre_workout, snack",80-120g,13.700000000000001,10.0,0.05,"Bean, pea, legume dishes",other,21.11,63.5,18.3,0.35,0.0,17
"Bread, High Protein, Toasted",complex_carbs,269.0,13.3,48.13,2.42,3.3,1.58,444.0,5,6,8,6,6,2,"breakfast, lunch, dinner",80-120g,13.651,6.17,0.05,Yeast breads,quick_carbs,19.78,71.57,8.1,0.36,0.0,19
"Bread, Reduced Calorie And/Or High Fiber, White Or , With Fruit And/Or Nuts, Toasted",complex_carbs,244.0,8.6,54.89,2.35,9.7,15.94,446.0,5,5,8,6,6,2,"breakfast, lunch, dinner",80-120g,13.649999999999999,7.5,0.04,Yeast breads,quick_carbs,14.1,89.98,8.67,0.52,0.0,18
"Bread, Pumpernickel",complex_carbs,250.0,8.7,47.5,3.1,6.5,0.53,596.0,5,6,8,6,6,2,"breakfast, lunch, dinner",80-120g,13.623999999999999,6.08,0.03,Yeast breads,quick_carbs,13.92,76.0,11.16,0.44,0.0,19
"Roll, Pumpernickel",complex_carbs,250.0,8.7,47.5,3.1,6.5,0.53,596.0,5,6,8,6,6,2,"breakfast, lunch, dinner",80-120g,13.623999999999999,6.08,0.03,Rolls and buns,other,13.92,76.0,11.16,0.44,0.0,19
"Bread, Black",complex_carbs,250.0,8.7,47.5,3.1,6.5,0.53,596.0,5,6,8,6,6,2,"breakfast, lunch, dinner",80-120g,13.623999999999999,6.08,0.03,Yeast breads,quick_carbs,13.92,76.0,11.16,0.44,0.0,19
"Muffin, English, Pumpernickel",complex_carbs,250.0,8.7,47.5,3.1,6.5,0.53,596.0,5,6,8,6,6,2,"breakfast, lunch, dinner",80-120g,13.623999999999999,6.08,0.03,Bagels and English muffins,quick_carbs,13.92,76.0,11.16,0.44,0.0,19
"Crisp, Berry",complex_carbs,228.0,3.41,32.81,9.78,5.0,16.59,119.0,6,6,8,7,6,2,breakfast,80-120g,13.607,3.69,0.01,Cakes and pies,energy_dense,5.98,57.56,38.61,4.78,23.0,20
"Taco Or Tostada Salad, Meatless With Sour Cream",complex_carbs,167.0,5.0,17.56,8.7,3.3,2.04,241.0,6,6,10,5,6,0,"breakfast, pre_workout, snack",80-120g,13.591000000000001,4.97,0.03,Burritos and tacos,other,11.98,42.06,46.89,3.21,11.0,22
"Muffin, English, Wheat Bran",complex_carbs,223.0,8.7,44.8,2.0,4.6,1.56,353.0,5,6,8,6,6,2,"breakfast, lunch, dinner",80-120g,13.588000000000001,5.96,0.04,Bagels and English muffins,quick_carbs,15.61,80.36,8.07,0.29,0.0,19
"Muffin, English, Whole Wheat",complex_carbs,223.0,8.7,44.8,2.0,4.6,1.56,353.0,5,6,8,6,6,2,"breakfast, lunch, dinner",80-120g,13.588000000000001,5.96,0.04,Bagels and English muffins,quick_carbs,15.61,80.36,8.07,0.29,0.0,19
"Muffin, English, Multigrain",complex_carbs,223.0,8.7,44.8,2.0,4.6,1.56,353.0,5,6,8,6,6,2,"breakfast, lunch, dinner",80-120g,13.588000000000001,5.96,0.04,Bagels and English muffins,quick_carbs,15.61,80.36,8.07,0.29,0.0,19
"Muffin, English, Whole Grain White",complex_carbs,223.0,8.7,44.8,2.0,4.6,1.56,353.0,5,6,8,6,6,2,"breakfast, lunch, dinner",80-120g,13.588000000000001,5.96,0.04,Bagels and English muffins,quick_carbs,15.61,80.36,8.07,0.29,0.0,19
"Muffin, English, Wheat Or Cracked Wheat",complex_carbs,223.0,8.7,44.8,2.0,4.6,1.56,353.0,5,6,8,6,6,2,"breakfast, lunch, dinner",80-120g,13.588000000000001,5.96,0.04,Bagels and English muffins,quick_carbs,15.61,80.36,8.07,0.29,0.0,19
"Pizza, Cheese And Vegetables, Whole Wheat Thin Crust",complex_carbs,226.0,9.61,24.39,10.64,3.1,3.4,483.0,4,7,9,7,6,0,"breakfast, lunch, dinner",80-120g,13.586,5.62,0.04,Pizza,energy_dense,17.01,43.17,42.37,3.52,14.0,20
"Roll, Wheat Or Cracked Wheat, Hamburger Bun",complex_carbs,269.0,11.69,47.31,3.61,4.2,6.9,463.0,5,6,8,6,6,2,"breakfast, lunch, dinner",80-120g,13.573,5.91,0.04,Rolls and buns,other,17.38,70.35,12.08,0.75,0.0,19
"Roll, Wheat Or Cracked Wheat, Hot Dog Bun",complex_carbs,269.0,11.69,47.31,3.61,4.2,6.9,463.0,5,6,8,6,6,2,"breakfast, lunch, dinner",80-120g,13.573,5.91,0.04,Rolls and buns,other,17.38,70.35,12.08,0.75,0.0,19
"Bread, White With Whole Wheat Swirl",complex_carbs,260.0,10.86,46.15,3.57,4.2,4.88,440.0,5,6,8,6,6,2,"breakfast, lunch, dinner",80-120g,13.536999999999999,5.79,0.04,Yeast breads,quick_carbs,16.71,71.0,12.36,0.78,0.0,19
"Kibby, Puerto Rican Style",complex_carbs,168.0,8.76,17.99,7.2,3.1,0.8,558.0,5,7,9,4,6,0,"breakfast, pre_workout, lunch, dinner, snack",80-120g,13.518,7.06,0.05,Meat mixed dishes,other,20.86,42.83,38.57,2.67,24.0,21
"Bread, White With Whole Wheat Swirl, Toasted",complex_carbs,301.0,12.45,53.39,4.12,4.7,5.65,508.0,5,6,5,8,6,4,"breakfast, lunch, dinner",80-120g,13.509999999999998,5.7,0.04,Yeast breads,quick_carbs,16.54,70.95,12.32,0.9,0.0,16
"Taco, With Beans, No Cheese",complex_carbs,167.0,5.0,24.01,6.18,4.5,0.64,405.0,5,5,9,6,6,2,"breakfast, pre_workout, snack",80-120g,13.507000000000001,5.69,0.03,Burritos and tacos,other,11.98,57.51,33.31,1.07,0.0,19
"Taco, Corn Tortilla, With Beans, Cheese",complex_carbs,176.0,5.8,22.99,7.28,4.2,0.64,420.0,5,5,9,6,6,2,"breakfast, pre_workout, snack",80-120g,13.504000000000001,5.68,0.03,Burritos and tacos,other,13.18,52.25,37.23,1.82,4.0,19
"Cereal Or Granola Bar, Peanuts , Oats, Sugar, Wheat Germ",complex_carbs,471.0,10.1,64.4,19.8,5.3,28.57,294.0,5,9,6,9,4,2,"breakfast, lunch, dinner",80-120g,13.481,3.27,0.02,Cereal bars,quick_carbs,8.58,54.69,37.83,2.37,0.0,20
"Taco Or Tostada Salad, Meatless",complex_carbs,163.0,5.28,19.3,7.36,3.7,1.84,268.0,6,6,10,4,6,0,"breakfast, pre_workout, snack",80-120g,13.453000000000001,5.51,0.03,Burritos and tacos,other,12.96,47.36,40.64,2.13,5.0,22
"Tortilla, Corn",complex_carbs,218.0,5.7,44.64,2.85,6.3,0.88,45.0,6,4,9,6,6,2,breakfast,80-120g,13.45,5.5,0.03,Tortillas,other,10.46,81.91,11.77,0.45,0.0,19
"Crackers, Whole Grain, Sandwich, Peanut Butter Filled",complex_carbs,465.0,14.12,54.59,21.18,9.4,9.41,635.0,4,8,5,9,4,4,"breakfast, lunch, dinner",80-120g,13.418000000000001,5.06,0.03,"Crackers, excludes saltines",quick_carbs,12.15,46.96,40.99,4.53,0.0,17
"Bread, Boston Brown",complex_carbs,274.0,10.67,47.54,4.53,4.0,5.73,450.0,5,6,8,6,6,2,"breakfast, lunch, dinner",80-120g,13.405000000000001,5.35,0.04,"Biscuits, muffins, quick breads",quick_carbs,15.58,69.4,14.88,0.7,0.0,19
"Bread, Wheat Or Cracked Wheat",complex_carbs,274.0,10.67,47.54,4.53,4.0,5.73,450.0,5,6,8,6,6,2,"breakfast, lunch, dinner",80-120g,13.405000000000001,5.35,0.04,Yeast breads,quick_carbs,15.58,69.4,14.88,0.7,0.0,19
"Bread, Barley",complex_carbs,274.0,10.67,47.54,4.53,4.0,5.73,450.0,5,6,8,6,6,2,"breakfast, lunch, dinner",80-120g,13.405000000000001,5.35,0.04,Yeast breads,quick_carbs,15.58,69.4,14.88,0.7,0.0,19
Sweet Potato Tots,complex_carbs,191.0,2.26,37.3,9.35,6.0,13.52,315.0,5,6,8,7,6,2,"breakfast, pre_workout",80-120g,13.396,4.32,0.01,Fried vegetables,vegetables,4.73,78.12,44.06,1.21,0.0,19
"Potato, French Fries, With Chili",complex_carbs,241.0,5.2,30.79,10.78,3.6,0.69,261.0,5,6,10,7,6,0,breakfast,80-120g,13.395000000000001,3.65,0.02,French fries and other fried white potatoes,energy_dense,8.63,51.1,40.26,1.96,6.0,21
"Potato, French Fries, With Chili, Fast Food / Restaurant",complex_carbs,241.0,5.2,30.79,10.78,3.6,0.69,261.0,5,6,10,7,6,0,breakfast,80-120g,13.395000000000001,3.65,0.02,French fries and other fried white potatoes,energy_dense,8.63,51.1,40.26,1.96,6.0,21
"Bread, French Or Vienna, Whole Wheat",complex_carbs,239.0,8.33,49.1,1.04,4.2,0.0,375.0,5,6,8,6,6,2,"breakfast, lunch, dinner",80-120g,13.372,5.24,0.03,Yeast breads,quick_carbs,13.94,82.18,3.92,0.0,0.0,19
"Cobbler, Berry",complex_carbs,231.0,2.66,36.2,8.86,4.0,17.63,179.0,6,6,8,7,6,2,breakfast,80-120g,13.364,2.88,0.01,Cakes and pies,energy_dense,4.61,62.68,34.52,2.79,0.0,20
"Bean Paste, Sweetened",complex_carbs,226.0,6.22,49.98,0.47,5.3,33.92,124.0,6,4,9,6,6,2,breakfast,80-120g,13.330000000000002,5.1,0.03,"Jams, syrups, toppings",other,11.01,88.46,1.87,0.05,0.0,19
"Beans And Tomatoes, No Added Fat",complex_carbs,101.0,6.37,18.76,0.51,6.4,1.39,370.0,6,2,8,4,4,5,"breakfast, pre_workout, snack",80-120g,13.3,10.0,0.06,"Beans, peas, legumes",complex_carbs,25.23,74.3,4.54,0.1,0.0,16
"Pancakes, School",complex_carbs,231.0,6.26,40.43,6.57,5.2,7.53,415.0,5,5,9,6,6,2,breakfast,80-120g,13.288,4.96,0.03,"Pancakes, waffles, French toast",quick_carbs,10.84,70.01,25.6,1.11,16.0,19
"Bulgur, Fat Added",complex_carbs,121.0,2.9,17.31,5.07,4.2,0.12,243.0,7,4,8,4,4,5,"breakfast, pre_workout",80-120g,13.261000000000001,5.87,0.02,"Pasta, noodles, cooked grains",quick_carbs,9.59,57.22,37.71,2.13,9.0,19
"Pancakes, Whole Grain, Reduced-Fat",complex_carbs,256.0,8.04,33.65,9.89,3.3,7.05,738.0,3,8,9,7,6,0,"breakfast, lunch, dinner",80-120g,13.229000000000001,4.43,0.03,"Pancakes, waffles, French toast",quick_carbs,12.56,52.58,34.77,2.71,70.0,20
"Tortilla,",complex_carbs,262.0,6.95,47.01,5.42,4.9,2.3,372.0,3,7,9,6,6,2,breakfast,80-120g,13.155999999999999,4.52,0.03,Tortillas,other,10.61,71.77,18.62,1.69,0.0,19
"Roll, Bran, As To Type Of Bran",complex_carbs,263.0,9.6,44.6,6.0,3.8,6.25,458.0,3,8,9,6,6,0,"breakfast, lunch, dinner",80-120g,13.129999999999999,5.1,0.04,Rolls and buns,other,14.6,67.83,20.53,1.39,0.0,20
"Roll, Multigrain",complex_carbs,263.0,9.6,44.6,6.0,3.8,6.25,458.0,3,8,9,6,6,0,"breakfast, lunch, dinner",80-120g,13.129999999999999,5.1,0.04,Rolls and buns,other,14.6,67.83,20.53,1.39,0.0,20
"Roll, Multigrain, Hot Dog Bun",complex_carbs,263.0,9.6,44.6,6.0,3.8,6.25,458.0,3,8,9,6,6,0,"breakfast, lunch, dinner",80-120g,13.129999999999999,5.1,0.04,Rolls and buns,other,14.6,67.83,20.53,1.39,0.0,20
"Roll, Multigrain, Hamburger Bun",complex_carbs,263.0,9.6,44.6,6.0,3.8,6.25,458.0,3,8,9,6,6,0,"breakfast, lunch, dinner",80-120g,13.129999999999999,5.1,0.04,Rolls and buns,other,14.6,67.83,20.53,1.39,0.0,20
Beans And Brown Rice,complex_carbs,162.0,6.4,24.29,4.54,3.9,0.28,213.0,6,4,9,6,6,0,"breakfast, pre_workout, snack",80-120g,13.108,6.36,0.04,"Bean, pea, legume dishes",other,15.8,59.98,25.22,0.65,0.0,19
"Pasta, Whole Grain, Cooked",complex_carbs,148.0,5.95,29.89,1.7,3.9,0.75,235.0,7,2,9,6,4,3,"breakfast, pre_workout, snack",80-120g,13.098,6.66,0.04,"Pasta, noodles, cooked grains",quick_carbs,16.08,80.78,10.34,0.24,0.0,18
"Noodles, Whole Grain, Cooked",complex_carbs,148.0,5.96,29.91,1.7,3.9,0.75,210.0,7,2,9,6,4,3,"breakfast, pre_workout, snack",80-120g,13.098,6.66,0.04,"Pasta, noodles, cooked grains",quick_carbs,16.11,80.84,10.34,0.24,0.0,18
"Muffin, Oat Bran",complex_carbs,270.0,7.0,48.3,7.4,4.6,8.22,393.0,3,7,9,6,6,2,breakfast,80-120g,13.09,4.3,0.03,"Biscuits, muffins, quick breads",quick_carbs,10.37,71.56,24.67,1.09,0.0,19
