Food_Item,Enhanced_Category,Calories_kcal,Protein_g,Carbohydrates_g,Fat_g,Fiber_g,Sugars_g,Sodium_mg,Weight_Loss_Score,Weight_Gain_Score,Maintenance_Score,Ectomorph_Score,Mesomorph_Score,Endomorph_Score,Meal_Timing,Portion_Recommendation,Overall_Quality,Nutrient_Density_Score,Protein_Efficiency,Original_Category,Somatotype_Category,Protein_Calories_Pct,Carb_Calories_Pct,Fat_Calories_Pct,Saturated_Fat_g,Cholesterol_mg,Total_Score
Cereal Or Granola Bar (General Mills Fiber One Chewy Bar),healthy_fats,389.0,5.0,69.82,10.0,22.5,25.0,237.0,4,7,7,9,3,2,flexible,30-50g,13.521,7.07,0.01,Cereal bars,quick_carbs,5.14,71.79,23.14,3.4,0.0,18
"Cereal Or Granola Bar, High Fiber, Coated With Non-Chocolate Yogurt Coating",healthy_fats,389.0,5.0,69.82,10.0,22.5,25.0,237.0,4,7,7,9,3,2,flexible,30-50g,13.521,7.07,0.01,Cereal bars,quick_carbs,5.14,71.79,23.14,3.4,0.0,18
"Cornish Game Hen, Cooked, Skin Eaten",healthy_fats,257.0,22.08,0.0,18.06,0.0,0.0,386.0,2,8,6,5,8,2,"post_workout, lunch, dinner",30-50g,13.477,8.59,0.09,"Turkey, duck, other poultry",lean_proteins,34.37,0.0,63.25,5.01,130.0,16
"Cornish Game Hen, Roasted, Skin Eaten",healthy_fats,257.0,22.08,0.0,18.06,0.0,0.0,386.0,2,8,6,5,8,2,"post_workout, lunch, dinner",30-50g,13.477,8.59,0.09,"Turkey, duck, other poultry",lean_proteins,34.37,0.0,63.25,5.01,130.0,16
"Egg Omelet Or Scrambled Egg, With Cheese, Made With Cooking Spray",healthy_fats,176.0,13.29,1.65,12.91,0.0,0.53,341.0,4,7,8,5,5,2,"lunch, dinner, snack",30-50g,13.465,7.55,0.08,Eggs and omelets,other,30.2,3.75,66.02,4.9,365.0,19
"Double Hamburger, On White Bun, 2 Large Patties",healthy_fats,290.0,20.22,10.33,18.05,0.4,1.5,322.0,2,8,7,5,8,2,"post_workout, lunch, dinner",30-50g,13.433,7.11,0.07,Burgers,other,27.89,14.25,56.02,7.13,66.0,17
"Double Hamburger, From Fast Food, 2 Large Patties",healthy_fats,290.0,20.22,10.33,18.05,0.4,1.5,322.0,2,8,7,5,8,2,"post_workout, lunch, dinner",30-50g,13.433,7.11,0.07,Burgers,other,27.89,14.25,56.02,7.13,66.0,17
"Peanut Butter And Jelly Sandwich, With Regular Peanut Butter, Regular Jelly, On Wheat Bread",healthy_fats,360.0,12.48,43.2,16.81,4.5,14.93,363.0,4,9,5,9,3,4,"lunch, dinner",30-50g,13.416,4.72,0.03,Peanut butter and jelly sandwiches,healthy_fats,13.87,48.0,42.02,3.34,0.0,18
"Chicken Thigh, Fried, Coated, Skin / Coating Eaten, From Raw",healthy_fats,273.0,19.01,5.98,18.61,0.2,0.1,346.0,2,8,7,5,8,2,"post_workout, lunch, dinner",30-50g,13.412,7.04,0.07,"Chicken, whole pieces",lean_proteins,27.85,8.76,61.35,4.17,106.0,17
Cheese Fondue,healthy_fats,276.0,19.32,1.95,21.2,0.0,0.53,303.0,2,8,7,5,8,2,"post_workout, lunch, dinner",30-50g,13.4,7.0,0.07,"Dips, gravies, other sauces",other,28.0,2.83,69.13,12.42,68.0,17
"Lamb, As To Cut",healthy_fats,292.0,24.32,0.0,20.77,0.0,0.0,379.0,2,8,6,5,8,2,"post_workout, lunch, dinner",30-50g,13.399000000000001,8.33,0.08,"Lamb, goat, game",other,33.32,0.0,64.02,8.76,96.0,16
"Pumpkin Seeds, Salted",healthy_fats,567.0,29.49,14.54,48.47,6.4,1.27,477.0,4,7,5,7,6,4,"post_workout, lunch, dinner",30-50g,13.399,6.33,0.05,Nuts and seeds,healthy_fats,20.8,10.26,76.94,8.44,0.0,16
Beef Salad,healthy_fats,261.0,17.85,2.9,19.32,0.4,2.1,338.0,2,8,7,5,8,2,"post_workout, lunch, dinner",30-50g,13.397,6.99,0.07,Meat mixed dishes,other,27.36,4.44,66.62,3.85,61.0,17
Hazelnuts,healthy_fats,628.0,14.95,16.7,60.75,9.7,4.34,0.0,5,9,6,7,3,4,"lunch, dinner",30-50g,13.379000000000001,3.93,0.02,Nuts and seeds,healthy_fats,9.52,10.64,87.06,4.46,0.0,20
"Almond Butter Sandwich, On White Bread",healthy_fats,397.0,13.34,39.43,20.68,4.9,5.01,374.0,4,9,5,9,3,4,"lunch, dinner",30-50g,13.376999999999999,4.59,0.03,Peanut butter and jelly sandwiches,healthy_fats,13.44,39.73,46.88,2.0,0.0,18
"Egg Omelet Or Scrambled Egg, With Meat, No Added Fat",healthy_fats,157.0,13.46,1.04,10.96,0.0,0.29,356.0,4,7,7,5,5,2,"lunch, dinner, snack",30-50g,13.371,8.57,0.09,Eggs and omelets,other,34.29,2.65,62.83,3.53,367.0,18
"Double Hamburger, From Fast Food, 2 Medium Patties",healthy_fats,290.0,19.51,13.02,17.09,0.5,1.89,336.0,2,8,7,5,8,2,"post_workout, lunch, dinner",30-50g,13.370000000000001,6.9,0.07,Burgers,other,26.91,17.96,53.04,6.7,62.0,17
"Double Hamburger, On White Bun, 2 Medium Patties",healthy_fats,290.0,19.51,13.02,17.09,0.5,1.89,336.0,2,8,7,5,8,2,"post_workout, lunch, dinner",30-50g,13.370000000000001,6.9,0.07,Burgers,other,26.91,17.96,53.04,6.7,62.0,17
"Trail Mix,",healthy_fats,454.0,10.9,51.06,26.83,6.4,36.48,134.0,5,9,6,9,3,2,"lunch, dinner",30-50g,13.343,3.81,0.02,Nuts and seeds,healthy_fats,9.6,44.99,53.19,3.69,0.0,20
Trail Mix With Nuts And Fruit,healthy_fats,454.0,10.9,51.06,26.83,6.4,36.48,134.0,5,9,6,9,3,2,"lunch, dinner",30-50g,13.343,3.81,0.02,Nuts and seeds,healthy_fats,9.6,44.99,53.19,3.69,0.0,20
"Double Hamburger, On White Bun, 2 Small Patties",healthy_fats,289.0,19.18,14.26,16.65,0.5,2.07,344.0,2,8,7,5,8,2,"post_workout, lunch, dinner",30-50g,13.343,6.81,0.07,Burgers,other,26.55,19.74,51.85,6.5,60.0,17
"Beef, Steak, Ribeye, Lean And Fat Eaten",healthy_fats,289.0,23.5,0.0,21.64,0.0,0.0,361.0,2,8,6,5,8,2,"post_workout, lunch, dinner",30-50g,13.339,8.13,0.08,"Beef, excludes ground",other,32.53,0.0,67.39,9.61,79.0,16
"Egg Omelet Or Scrambled Egg, With Meat, Made With Cooking Spray",healthy_fats,162.0,13.35,1.21,11.54,0.0,0.29,353.0,4,7,7,5,5,2,"lunch, dinner, snack",30-50g,13.272,8.24,0.08,Eggs and omelets,other,32.96,2.99,64.11,3.54,363.0,18
Trail Mix With Chocolate,healthy_fats,503.0,11.65,48.27,32.26,5.9,34.85,146.0,5,9,6,9,3,2,"lunch, dinner",30-50g,13.247,3.49,0.02,Nuts and seeds,healthy_fats,9.26,38.39,57.72,7.0,4.0,20
"Egg, Whole, Pickled",healthy_fats,154.0,12.49,1.11,10.54,0.0,1.11,392.0,4,7,7,5,5,2,"lunch, dinner, snack",30-50g,13.232999999999999,8.11,0.08,Eggs and omelets,other,32.44,2.88,61.6,3.24,370.0,18
Pocky,healthy_fats,447.0,10.0,51.08,22.5,5.0,25.0,213.0,5,9,6,9,3,2,"lunch, dinner",30-50g,13.207999999999998,3.36,0.02,Cookies and brownies,energy_dense,8.95,45.71,45.3,12.58,0.0,20
"Egg Omelet Or Scrambled Egg, With Cheese, Meat, Tomatoes, And Dark-Green Vegetables, No Added Fat",healthy_fats,160.0,12.64,1.89,11.38,0.2,0.76,364.0,4,7,7,5,5,2,"lunch, dinner, snack",30-50g,13.206,8.02,0.08,Eggs and omelets,other,31.6,4.72,64.01,4.42,306.0,18
"Egg Omelet Or Scrambled Egg, With Cheese, Meat, And Vegetables Other Than Dark-Green And/Or Tomatoes, No Added Fat",healthy_fats,169.0,13.35,1.75,12.04,0.1,0.7,381.0,4,7,7,5,5,2,"lunch, dinner, snack",30-50g,13.188,7.96,0.08,Eggs and omelets,other,31.6,4.14,64.12,4.68,324.0,18
"Egg Omelet Or Scrambled Egg, With Cheese, Meat, And Dark-Green Vegetables, No Added Fat",healthy_fats,169.0,13.34,1.68,12.05,0.1,0.6,386.0,4,7,7,5,5,2,"lunch, dinner, snack",30-50g,13.185,7.95,0.08,Eggs and omelets,other,31.57,3.98,64.17,4.68,324.0,18
Cereal Or Granola Bar (General Mills Nature Valley Crunchy Granola Bar),healthy_fats,471.0,10.1,64.4,19.8,5.3,28.57,294.0,5,9,6,9,3,2,"lunch, dinner",30-50g,13.181000000000001,3.27,0.02,Cereal bars,quick_carbs,8.58,54.69,37.83,2.37,0.0,20
"Cereal Or Granola Bar,",healthy_fats,471.0,10.1,64.4,19.8,5.3,28.57,294.0,5,9,6,9,3,2,"lunch, dinner",30-50g,13.181000000000001,3.27,0.02,Cereal bars,quick_carbs,8.58,54.69,37.83,2.37,0.0,20
"Egg Omelet Or Scrambled Egg, With Cheese, Meat, And Tomatoes, No Added Fat",healthy_fats,168.0,13.22,1.74,12.03,0.1,0.74,381.0,4,7,7,5,5,2,"lunch, dinner, snack",30-50g,13.179,7.93,0.08,Eggs and omelets,other,31.48,4.14,64.45,4.68,324.0,18
"Popcorn, Ready-To-Eat, Low Sodium",healthy_fats,486.0,10.27,61.73,23.44,11.5,0.69,313.0,4,9,6,9,3,2,"lunch, dinner",30-50g,13.144000000000002,4.48,0.02,Popcorn,other,8.45,50.81,43.41,3.16,0.0,19
"Gordita, Meat",healthy_fats,296.0,16.99,13.12,19.36,1.0,0.32,330.0,2,8,7,5,8,2,"post_workout, lunch, dinner",30-50g,13.124,6.08,0.06,Other Mexican mixed dishes,other,22.96,17.73,58.86,6.14,54.0,17
"Chicken Leg, Drumstick And Thigh, Fried, Coated, Skin / Coating Eaten",healthy_fats,260.0,19.04,5.98,17.2,0.2,0.1,353.0,2,8,6,5,8,2,"post_workout, lunch, dinner",30-50g,13.120000000000001,7.4,0.07,"Chicken, whole pieces",lean_proteins,29.29,9.2,59.54,3.75,105.0,16
"Almonds, Honey Roasted",healthy_fats,579.0,14.11,35.84,45.34,7.3,25.01,385.0,4,9,5,9,3,4,"lunch, dinner",30-50g,13.11,3.7,0.02,Nuts and seeds,healthy_fats,9.75,24.76,70.48,4.08,0.0,18
"Crepe, With Meat",healthy_fats,173.0,12.86,7.73,10.06,0.3,1.61,384.0,4,7,7,5,5,2,"lunch, dinner, snack",30-50g,13.083,7.61,0.07,Turnovers and other grain-based items,other,29.73,17.87,52.34,4.01,75.0,18
"Double Cheeseburger, On Wheat Bun, 2 Large Patties",healthy_fats,296.0,20.53,8.81,19.37,1.0,1.29,399.0,2,8,6,5,8,2,"post_workout, lunch, dinner",30-50g,13.081,7.27,0.07,Burgers,other,27.74,11.91,58.9,8.27,69.0,16
"Double Cheeseburger, On Wheat Bun, 2 Small Patties",healthy_fats,292.0,19.72,12.11,17.88,1.4,1.62,399.0,2,8,6,5,8,2,"post_workout, lunch, dinner",30-50g,13.069,7.23,0.07,Burgers,other,27.01,16.59,55.11,7.49,63.0,16
Cereal Or Granola Bar (Kellogg'S Nutri-Grain Fruit And Nut Bar),healthy_fats,403.0,9.38,66.72,10.93,7.5,32.45,195.0,3,9,7,9,3,2,"lunch, dinner",30-50g,13.057000000000002,4.19,0.02,Cereal bars,quick_carbs,9.31,66.22,24.41,1.93,0.0,19
"Chocolate Candy With Nuts, Other,",healthy_fats,545.0,10.99,51.77,33.66,4.4,42.18,64.0,5,9,6,9,3,2,"lunch, dinner",30-50g,13.046,2.82,0.02,Candy containing chocolate,energy_dense,8.07,38.0,55.59,16.35,18.0,20
Chocolate Candy With Nuts,healthy_fats,545.0,10.99,51.77,33.66,4.4,42.18,64.0,5,9,6,9,3,2,"lunch, dinner",30-50g,13.046,2.82,0.02,Candy containing chocolate,energy_dense,8.07,38.0,55.59,16.35,18.0,20
"Egg, Whole, Fried With Margarine",healthy_fats,171.0,11.57,0.95,13.52,0.0,0.19,274.0,5,7,8,5,5,0,"lunch, dinner, snack",30-50g,13.030999999999999,6.77,0.07,Eggs and omelets,other,27.06,2.22,71.16,3.82,383.0,20
"Egg Omelet Or Scrambled Egg, Made With Margarine",healthy_fats,171.0,11.57,0.95,13.52,0.0,0.19,274.0,5,7,8,5,5,0,"lunch, dinner, snack",30-50g,13.030999999999999,6.77,0.07,Eggs and omelets,other,27.06,2.22,71.16,3.82,383.0,20
"Cereal, Granola",healthy_fats,420.0,9.82,67.35,13.01,7.4,22.24,161.0,3,9,7,9,3,2,"lunch, dinner",30-50g,13.030000000000001,4.1,0.02,"Ready-to-eat cereal, higher sugar (>21.2g/100g)",quick_carbs,9.35,64.14,27.88,1.34,0.0,19
"Egg, Whole, Cooked, As To Cooking Method",healthy_fats,176.0,11.84,0.92,13.86,0.0,0.19,195.0,5,7,8,5,5,0,"lunch, dinner, snack",30-50g,13.019,6.73,0.07,Eggs and omelets,other,26.91,2.09,70.88,3.64,392.0,20
"Almond Butter And Jelly Sandwich, On White Bread",healthy_fats,374.0,10.98,44.88,16.99,4.2,13.26,313.0,4,9,6,9,3,2,"lunch, dinner",30-50g,13.018,4.06,0.03,Peanut butter and jelly sandwiches,healthy_fats,11.74,48.0,40.89,1.65,0.0,19
"Chocolate Candy, Sugar Free",healthy_fats,590.0,12.39,37.68,43.27,3.5,14.63,111.0,5,9,6,9,3,2,"lunch, dinner",30-50g,13.007000000000001,2.69,0.02,Candy containing chocolate,energy_dense,8.4,25.55,66.01,21.72,22.0,20
"Egg Omelet Or Scrambled Egg, With Meat And Vegetables Other Than Dark-Green And/Or Tomatoes, As To Fat",healthy_fats,173.0,11.33,1.51,13.56,0.2,0.54,285.0,5,7,8,5,5,0,"lunch, dinner, snack",30-50g,12.998,6.66,0.07,Eggs and omelets,other,26.2,3.49,70.54,4.08,320.0,20
"Egg Omelet Or Scrambled Egg, With Meat And Vegetables Other Than Dark-Green And/Or Tomatoes, Fat Added",healthy_fats,173.0,11.33,1.51,13.56,0.2,0.54,285.0,5,7,8,5,5,0,"lunch, dinner, snack",30-50g,12.998,6.66,0.07,Eggs and omelets,other,26.2,3.49,70.54,4.08,320.0,20
"Egg Omelet Or Scrambled Egg, With Meat And Dark-Green Vegetables, Fat Added",healthy_fats,173.0,11.3,1.37,13.58,0.2,0.36,295.0,5,7,8,5,5,0,"lunch, dinner, snack",30-50g,12.995000000000001,6.65,0.07,Eggs and omelets,other,26.13,3.17,70.65,4.08,320.0,20
"Egg Omelet Or Scrambled Egg, With Meat And Dark-Green Vegetables, As To Fat",healthy_fats,173.0,11.3,1.37,13.58,0.2,0.36,295.0,5,7,8,5,5,0,"lunch, dinner, snack",30-50g,12.995000000000001,6.65,0.07,Eggs and omelets,other,26.13,3.17,70.65,4.08,320.0,20
"Lasagna, With Chicken Or Turkey, And Spinach",healthy_fats,201.0,13.51,13.76,10.14,1.1,2.16,381.0,4,7,7,5,5,2,"lunch, dinner",30-50g,12.981,7.27,0.07,"Pasta mixed dishes, excludes macaroni and cheese",quick_carbs,26.89,27.38,45.4,5.06,43.0,18
"Egg Omelet Or Scrambled Egg, With Cheese And Tomatoes, No Added Fat",healthy_fats,154.0,11.99,1.95,10.94,0.2,0.87,305.0,4,7,8,5,5,0,"lunch, dinner, snack",30-50g,12.976,7.92,0.08,Eggs and omelets,other,31.14,5.06,63.94,4.34,326.0,19
"Egg Omelet Or Scrambled Egg, With Meat And Tomatoes, Fat Added",healthy_fats,172.0,11.09,1.48,13.54,0.2,0.62,285.0,5,7,8,5,5,0,"lunch, dinner, snack",30-50g,12.968,6.56,0.06,Eggs and omelets,other,25.79,3.44,70.85,4.08,320.0,20
"Egg Omelet Or Scrambled Egg, With Meat And Tomatoes, As To Fat",healthy_fats,172.0,11.09,1.48,13.54,0.2,0.62,285.0,5,7,8,5,5,0,"lunch, dinner, snack",30-50g,12.968,6.56,0.06,Eggs and omelets,other,25.79,3.44,70.85,4.08,320.0,20
Chilaquiles,healthy_fats,195.0,10.63,14.9,10.67,2.1,1.12,366.0,4,7,9,5,5,0,"pre_workout, lunch, dinner, snack",30-50g,12.959,6.53,0.05,Other Mexican mixed dishes,other,21.81,30.56,49.25,5.07,141.0,20
Lasagna With Chicken Or Turkey,healthy_fats,205.0,13.74,14.01,10.37,1.0,2.2,387.0,4,7,7,5,5,2,"lunch, dinner",30-50g,12.956999999999999,7.19,0.07,"Pasta mixed dishes, excludes macaroni and cheese",quick_carbs,26.81,27.34,45.53,5.18,44.0,18
"Egg Omelet Or Scrambled Egg, With Vegetables Other Than Dark Green And/Or Tomatoes, As To Fat",healthy_fats,167.0,10.55,1.5,13.21,0.3,0.51,218.0,5,7,8,5,5,0,"lunch, dinner, snack",30-50g,12.95,6.5,0.06,Eggs and omelets,other,25.27,3.59,71.19,3.94,340.0,20
"Egg Omelet Or Scrambled Egg, With Vegetables Other Than Dark Green And/Or Tomatoes, Fat Added",healthy_fats,167.0,10.55,1.5,13.21,0.3,0.51,218.0,5,7,8,5,5,0,"lunch, dinner, snack",30-50g,12.95,6.5,0.06,Eggs and omelets,other,25.27,3.59,71.19,3.94,340.0,20
Cashew Butter,healthy_fats,609.0,12.12,30.3,53.03,3.0,9.09,295.0,5,9,6,9,3,2,"lunch, dinner",30-50g,12.943999999999999,2.48,0.02,Nuts and seeds,healthy_fats,7.96,19.9,78.37,10.61,0.0,20
"Egg Omelet Or Scrambled Egg, With Dark-Green Vegetables, Fat Added",healthy_fats,166.0,10.52,1.35,13.23,0.2,0.32,229.0,5,7,8,5,5,0,"lunch, dinner, snack",30-50g,12.938,6.46,0.06,Eggs and omelets,other,25.35,3.25,71.73,3.94,340.0,20
"Egg Omelet Or Scrambled Egg, With Dark-Green Vegetables, As To Fat",healthy_fats,166.0,10.52,1.35,13.23,0.2,0.32,229.0,5,7,8,5,5,0,"lunch, dinner, snack",30-50g,12.938,6.46,0.06,Eggs and omelets,other,25.35,3.25,71.73,3.94,340.0,20
Tongue,healthy_fats,282.0,19.14,0.0,22.12,0.0,0.0,372.0,2,8,6,5,8,2,"post_workout, lunch, dinner",30-50g,12.937000000000001,6.79,0.07,Liver and organ meats,other,27.15,0.0,70.6,8.06,131.0,16
"Goose Egg, Cooked",healthy_fats,224.0,12.94,1.27,18.09,0.0,0.89,256.0,5,7,7,5,5,2,"lunch, dinner",30-50g,12.934,5.78,0.06,Eggs and omelets,other,23.11,2.27,72.68,4.85,799.0,19
"Egg Omelet Or Scrambled Egg, With Tomatoes And Dark-Green Vegetables, Fat Added",healthy_fats,165.0,10.34,1.44,13.11,0.2,0.47,222.0,5,7,8,5,5,0,"lunch, dinner, snack",30-50g,12.917,6.39,0.06,Eggs and omelets,other,25.07,3.49,71.51,3.9,337.0,20
"Egg Omelet Or Scrambled Egg, With Tomatoes And Dark-Green Vegetables, As To Fat",healthy_fats,165.0,10.34,1.44,13.11,0.2,0.47,222.0,5,7,8,5,5,0,"lunch, dinner, snack",30-50g,12.917,6.39,0.06,Eggs and omelets,other,25.07,3.49,71.51,3.9,337.0,20
"Egg Omelet Or Scrambled Egg, Made With Butter",healthy_fats,182.0,11.61,0.9,14.64,0.0,0.22,263.0,5,7,8,5,5,0,"lunch, dinner, snack",30-50g,12.914,6.38,0.06,Eggs and omelets,other,25.52,1.98,72.4,5.96,398.0,20
"Egg, Whole, Fried With Butter",healthy_fats,182.0,11.61,0.9,14.64,0.0,0.22,263.0,5,7,8,5,5,0,"lunch, dinner, snack",30-50g,12.914,6.38,0.06,Eggs and omelets,other,25.52,1.98,72.4,5.96,398.0,20
"Egg Omelet Or Scrambled Egg, With Tomatoes, As To Fat",healthy_fats,165.0,10.29,1.47,13.19,0.2,0.59,218.0,5,7,8,5,5,0,"lunch, dinner, snack",30-50g,12.908,6.36,0.06,Eggs and omelets,other,24.95,3.56,71.95,3.93,340.0,20
"Egg Omelet Or Scrambled Egg, With Tomatoes, Fat Added",healthy_fats,165.0,10.29,1.47,13.19,0.2,0.59,218.0,5,7,8,5,5,0,"lunch, dinner, snack",30-50g,12.908,6.36,0.06,Eggs and omelets,other,24.95,3.56,71.95,3.93,340.0,20
"Egg Omelet Or Scrambled Egg, With Meat, Made With Margarine",healthy_fats,181.0,12.7,1.03,14.06,0.0,0.27,375.0,4,7,7,5,5,2,"lunch, dinner, snack",30-50g,12.906,7.02,0.07,Eggs and omelets,other,28.07,2.28,69.91,4.07,346.0,18
"Egg, Whole, Fried, As To Fat",healthy_fats,185.0,11.58,0.91,15.0,0.0,0.2,248.0,5,7,8,5,5,0,"lunch, dinner, snack",30-50g,12.878,6.26,0.06,Eggs and omelets,other,25.04,1.97,72.97,4.48,388.0,20
"Egg, Whole, Baked, Fat Added",healthy_fats,185.0,11.58,0.91,15.0,0.0,0.2,248.0,5,7,8,5,5,0,"lunch, dinner, snack",30-50g,12.878,6.26,0.06,Eggs and omelets,other,25.04,1.97,72.97,4.48,388.0,20
"Egg, Whole, Fried, As To Fat Type",healthy_fats,185.0,11.58,0.91,15.0,0.0,0.2,248.0,5,7,8,5,5,0,"lunch, dinner, snack",30-50g,12.878,6.26,0.06,Eggs and omelets,other,25.04,1.97,72.97,4.48,388.0,20
"Egg, Whole, Baked, As To Fat",healthy_fats,185.0,11.58,0.91,15.0,0.0,0.2,248.0,5,7,8,5,5,0,"lunch, dinner, snack",30-50g,12.878,6.26,0.06,Eggs and omelets,other,25.04,1.97,72.97,4.48,388.0,20
"Egg Omelet Or Scrambled Egg, As To Fat Type",healthy_fats,185.0,11.58,0.91,15.0,0.0,0.2,248.0,5,7,8,5,5,0,"lunch, dinner, snack",30-50g,12.878,6.26,0.06,Eggs and omelets,other,25.04,1.97,72.97,4.48,388.0,20
"Egg Omelet Or Scrambled Egg, As To Fat",healthy_fats,185.0,11.58,0.91,15.0,0.0,0.2,248.0,5,7,8,5,5,0,"lunch, dinner, snack",30-50g,12.878,6.26,0.06,Eggs and omelets,other,25.04,1.97,72.97,4.48,388.0,20
"Egg Omelet Or Scrambled Egg, With Potatoes And/Or Onions, As To Fat",healthy_fats,172.0,10.41,2.97,13.18,0.3,0.47,218.0,5,7,8,5,5,0,"lunch, dinner, snack",30-50g,12.869,6.23,0.06,Eggs and omelets,other,24.21,6.91,68.97,3.93,340.0,20
"Egg Omelet Or Scrambled Egg, With Potatoes And/Or Onions, Fat Added",healthy_fats,172.0,10.41,2.97,13.18,0.3,0.47,218.0,5,7,8,5,5,0,"lunch, dinner, snack",30-50g,12.869,6.23,0.06,Eggs and omelets,other,24.21,6.91,68.97,3.93,340.0,20
Frog Legs,healthy_fats,220.0,14.38,11.72,12.4,0.5,0.2,387.0,4,7,7,5,5,2,"lunch, dinner",30-50g,12.828,6.76,0.07,Shellfish,lean_proteins,26.15,21.31,50.73,1.72,44.0,18
"Liver, Paste Or Pate",healthy_fats,201.0,13.45,6.55,13.1,0.0,0.0,386.0,4,7,7,5,5,2,"lunch, dinner",30-50g,12.807,6.69,0.07,Liver and organ meats,other,26.77,13.03,58.66,4.0,391.0,18
"Breadsticks, Hard, Reduced Sodium",healthy_fats,434.0,12.01,72.23,10.86,2.5,1.34,4.0,3,9,7,9,3,2,"lunch, dinner",30-50g,12.802,3.34,0.03,"Crackers, excludes saltines",quick_carbs,11.07,66.57,22.52,1.44,0.0,19
Brazil Nuts,healthy_fats,659.0,14.32,11.74,67.1,7.5,2.33,3.0,5,8,6,7,3,4,"lunch, dinner",30-50g,12.793,3.31,0.02,Nuts and seeds,healthy_fats,8.69,7.13,91.64,16.13,0.0,19
"Duck, Roasted, Skin Eaten",healthy_fats,336.0,18.91,0.0,28.23,0.0,0.0,221.0,3,8,4,7,8,2,"post_workout, lunch, dinner",30-50g,12.789,5.63,0.06,"Turkey, duck, other poultry",lean_proteins,22.51,0.0,75.62,9.63,84.0,15
"Duck, Cooked, Skin Eaten",healthy_fats,336.0,18.91,0.0,28.23,0.0,0.0,221.0,3,8,4,7,8,2,"post_workout, lunch, dinner",30-50g,12.789,5.63,0.06,"Turkey, duck, other poultry",lean_proteins,22.51,0.0,75.62,9.63,84.0,15
"Cheese, Swiss, Reduced Sodium",healthy_fats,374.0,28.4,3.4,27.4,0.0,1.31,14.0,3,8,4,7,6,2,"post_workout, lunch, dinner",30-50g,12.777,7.59,0.08,Cheese,dairy_proteins,30.37,3.64,65.94,17.74,92.0,15
"Shrimp, Cake Or Patty",healthy_fats,218.0,13.93,5.26,15.34,0.3,0.66,329.0,4,7,7,5,5,2,"lunch, dinner",30-50g,12.759,6.53,0.06,Seafood mixed dishes,lean_proteins,25.56,9.65,63.33,2.56,156.0,18
"Egg Omelet Or Scrambled Egg, With Cheese, Meat, Tomatoes, And Dark-Green Vegetables, Fat Added",healthy_fats,190.0,12.06,1.81,14.98,0.2,0.74,361.0,4,7,7,5,5,2,"lunch, dinner, snack",30-50g,12.735,6.45,0.06,Eggs and omelets,other,25.39,3.81,70.96,5.29,295.0,18
"Egg Omelet Or Scrambled Egg, With Cheese, Meat, Tomatoes, And Dark-Green Vegetables, As To Fat",healthy_fats,190.0,12.06,1.81,14.98,0.2,0.74,361.0,4,7,7,5,5,2,"lunch, dinner, snack",30-50g,12.735,6.45,0.06,Eggs and omelets,other,25.39,3.81,70.96,5.29,295.0,18
"Egg Omelet Or Scrambled Egg, With Meat, Made With Oil",healthy_fats,199.0,12.69,0.98,16.06,0.0,0.27,336.0,4,7,7,5,5,2,"lunch, dinner, snack",30-50g,12.714,6.38,0.06,Eggs and omelets,other,25.51,1.97,72.63,4.09,346.0,18
"Crackers, Wheat, Reduced Sodium",healthy_fats,443.0,8.8,68.6,17.2,10.5,0.37,186.0,3,9,6,9,3,2,"lunch, dinner",30-50g,12.708000000000002,4.36,0.02,"Crackers, excludes saltines",quick_carbs,7.95,61.94,34.94,3.39,0.0,18
"Crackers, Butter, Reduced Sodium",healthy_fats,443.0,8.8,68.6,17.2,10.5,0.37,186.0,3,9,6,9,3,2,"lunch, dinner",30-50g,12.708000000000002,4.36,0.02,"Crackers, excludes saltines",quick_carbs,7.95,61.94,34.94,3.39,0.0,18
"Crackers, Woven Wheat, Reduced Sodium",healthy_fats,443.0,8.8,68.6,17.2,10.5,0.37,186.0,3,9,6,9,3,2,"lunch, dinner",30-50g,12.708000000000002,4.36,0.02,"Crackers, excludes saltines",quick_carbs,7.95,61.94,34.94,3.39,0.0,18
"Popcorn Chips, Sweet Flavors",healthy_fats,455.0,8.75,74.59,13.51,4.2,11.59,243.0,3,9,7,9,3,2,"lunch, dinner",30-50g,12.655000000000001,2.85,0.02,"Tortilla, corn, other chips",processed_foods,7.69,65.57,26.72,1.88,0.0,19
Nutella Sandwich On Wheat Bread,healthy_fats,359.0,9.32,51.31,12.93,5.4,22.19,301.0,2,9,7,9,3,2,"lunch, dinner",30-50g,12.629999999999999,4.1,0.03,Peanut butter and jelly sandwiches,healthy_fats,10.38,57.17,32.42,10.36,0.0,18
"Calamari, Fried",healthy_fats,234.0,13.76,14.06,13.22,0.5,0.2,377.0,4,7,7,5,5,2,"lunch, dinner",30-50g,12.627,6.09,0.06,Shellfish,lean_proteins,23.52,24.03,50.85,1.94,183.0,18
"Pizza, Cheese, With Vegetables, From Frozen, Thin Crust",healthy_fats,240.0,9.24,26.51,10.81,2.1,3.62,393.0,2,8,9,7,5,0,"breakfast, lunch, dinner",30-50g,12.619,4.73,0.04,Pizza,energy_dense,15.4,44.18,40.54,3.76,12.0,19
